1.545249999999999957e-01,2.053992000000000040e-01,2.277495999999999687e-01,2.664241999999999999e-01,3.245482000000000089e-01,3.503194000000000030e-01,3.847619999999999929e-01,4.335739999999999594e-01,4.669953999999999494e-01,5.023055999999999077e-01,5.214292000000000371e-01,7.179008000000000056e-01,6.674721999999999600e-01,7.233583999999999570e-01,7.254601999999998885e-01,7.572136000000000422e-01,7.998412000000000299e-01,8.672071999999999559e-01,8.411444000000001253e-01,8.858618000000000325e-01
2.665085999999999844e-01,3.726193999999999895e-01,4.817520000000000135e-01,5.084733999999999643e-01,6.374565999999999288e-01,6.830646000000000218e-01,7.484055999999998932e-01,8.180104000000000264e-01,8.870590000000000419e-01,9.417128000000000165e-01,9.903315999999999786e-01,1.033432200000000023e+00,1.087420000000000053e+00,1.097336799999999668e+00,1.197035599999999977e+00,1.237142400000000197e+00,1.264621999999999913e+00,1.310145800000000138e+00,1.282811799999999947e+00,1.301501400000000030e+00
3.263282000000000127e-01,5.023001999999999745e-01,6.209845999999998867e-01,7.622009999999999064e-01,9.099548000000000636e-01,9.811379999999999546e-01,1.103040999999999938e+00,1.232575999999999894e+00,1.310084199999999921e+00,1.546302400000000077e+00,1.545471800000000062e+00,1.660802599999999796e+00,1.894681200000000176e+00,2.023387199999999719e+00,1.811121200000000098e+00,1.994456599999999913e+00,1.963254800000000078e+00,1.885883600000000104e+00,2.047979600000000122e+00,2.150919800000000048e+00
4.342007999999999979e-01,6.143731999999999527e-01,8.301526000000001293e-01,9.764280000000000737e-01,1.173806000000000127e+00,1.424929199999999785e+00,1.455733600000000072e+00,1.619248999999999938e+00,1.954859600000000031e+00,2.312398599999999860e+00,2.343651600000000279e+00,2.464252399999999454e+00,2.505202999999999847e+00,2.841447399999999845e+00,2.725181800000000099e+00,2.354175399999999918e+00,2.501628400000000418e+00,2.478126399999999840e+00,2.590703200000000095e+00,2.689705800000000036e+00
5.345712000000000241e-01,7.459062000000000747e-01,1.352458199999999833e+00,1.719173000000000062e+00,1.787902000000000102e+00,2.046906200000000009e+00,2.451056200000000018e+00,2.653756200000000121e+00,2.749172999999999867e+00,2.774108800000000041e+00,2.711123800000000195e+00,2.723071000000000019e+00,2.960722800000000099e+00,3.199859199999999682e+00,3.145943199999999607e+00,3.197629599999999961e+00,3.301874399999999987e+00,3.426939599999999864e+00,3.541510600000000064e+00,3.533498800000000273e+00
6.705345999999999806e-01,9.748278000000001331e-01,1.248549399999999920e+00,1.617002399999999840e+00,1.655057599999999907e+00,1.983459600000000211e+00,2.332372799999999913e+00,2.434368800000000110e+00,2.523342399999999763e+00,2.777204999999999924e+00,3.501558000000000170e+00,3.475642800000000143e+00,3.578645600000000204e+00,3.822340599999999533e+00,3.748997800000000158e+00,3.471622599999999892e+00,3.570829399999999598e+00,3.730006999999999628e+00,3.759426599999999841e+00,3.824647199999999803e+00
7.067875999999999603e-01,1.060343599999999942e+00,1.370214999999999961e+00,1.691087000000000007e+00,1.984708999999999834e+00,2.244381800000000204e+00,2.465343999999999536e+00,2.800278200000000162e+00,3.066576200000000085e+00,3.668924800000000097e+00,3.866687600000000113e+00,4.141066399999999703e+00,4.253592599999999280e+00,3.741230400000000067e+00,3.816763000000000350e+00,4.019239600000000578e+00,4.187137399999999232e+00,4.351013000000000019e+00,4.579061199999999943e+00,5.526012800000000169e+00
9.450431999999999721e-01,1.724061999999999983e+00,2.082776799999999984e+00,2.411151000000000266e+00,2.768957400000000124e+00,2.650640999999999803e+00,2.927583400000000058e+00,3.235154799999999220e+00,3.497872800000000559e+00,3.741663799999999984e+00,4.014317799999999714e+00,4.269388199999999856e+00,4.553027399999999503e+00,4.951449600000000117e+00,4.958570199999999595e+00,5.349353400000000036e+00,5.627576800000000823e+00,5.485058000000000433e+00,5.393260599999999627e+00,5.505648800000000342e+00
9.591619999999998480e-01,1.378737799999999902e+00,1.821906400000000037e+00,2.227641199999999877e+00,2.577790199999999921e+00,2.887007599999999563e+00,3.681400800000000029e+00,3.966278200000000087e+00,4.309783600000000270e+00,4.814764399999999611e+00,4.368839600000000267e+00,4.579817400000000482e+00,4.783611199999999286e+00,5.664280400000000881e+00,5.977217600000001241e+00,6.251855999999999192e+00,5.628130200000000194e+00,6.394523000000000401e+00,7.935807000000001388e+00,7.036523599999999767e+00
1.089355999999999991e+00,1.439220399999999955e+00,2.118847999999999843e+00,2.434091200000000121e+00,3.283798999999999690e+00,3.561651599999999807e+00,4.003618999999999595e+00,4.389025799999998867e+00,4.122645200000000010e+00,5.136964600000000658e+00,6.688224000000000835e+00,6.023964999999999570e+00,5.564891000000000254e+00,5.892958000000000141e+00,6.030538599999999860e+00,6.101402600000000120e+00,7.853149799999999736e+00,7.827585799999999594e+00,6.794490200000000257e+00,7.426737199999999817e+00
1.362837799999999877e+00,1.847688399999999787e+00,2.441469999999999807e+00,3.769828200000000074e+00,3.986786799999999964e+00,3.822740399999999816e+00,4.067704400000000220e+00,4.193441599999999880e+00,4.787428199999999912e+00,5.244722000000000328e+00,5.494567800000000446e+00,5.607173799999999986e+00,6.987998400000000387e+00,7.198624200000000251e+00,7.078782999999999603e+00,6.506527200000000732e+00,7.000690000000000524e+00,7.878502000000000116e+00,6.921929600000000349e+00,7.033484799999999204e+00
1.178592799999999885e+00,1.796867400000000004e+00,2.293762399999999868e+00,2.720458200000000382e+00,3.329843599999999348e+00,3.580233799999999800e+00,4.152503199999999950e+00,4.576610199999999296e+00,4.902122000000000313e+00,5.531537200000000709e+00,5.721946600000000771e+00,5.958572399999999547e+00,6.165133400000000208e+00,6.634128200000001030e+00,7.075731600000000121e+00,7.022806199999999777e+00,7.496310599999999269e+00,7.198133799999999027e+00,7.236646200000000029e+00,7.455544400000000849e+00
1.227453200000000022e+00,1.818784399999999746e+00,2.375610599999999462e+00,2.894511600000000406e+00,3.438768799999999626e+00,3.871915200000000112e+00,4.338678800000000280e+00,4.729499200000000236e+00,5.111698600000000425e+00,5.413462400000000230e+00,5.877204000000000761e+00,6.131558000000000064e+00,6.482508000000000159e+00,6.854282600000000336e+00,6.770751200000001191e+00,7.101129000000000246e+00,7.499418000000000362e+00,7.806490199999998936e+00,7.873501599999999989e+00,7.870469199999999610e+00
1.331976599999999955e+00,1.954811799999999877e+00,2.567900799999999428e+00,3.142418999999999407e+00,3.682693600000000345e+00,4.209446200000000360e+00,4.728956800000000626e+00,5.218452399999999436e+00,5.528793600000000197e+00,5.969377599999999617e+00,6.205475999999999992e+00,6.755755200000000293e+00,6.919600200000000534e+00,7.226049600000000517e+00,7.480135599999999663e+00,7.896485000000000198e+00,7.874416399999999427e+00,8.269799199999997796e+00,8.552051799999997428e+00,8.819895999999999958e+00
1.422671599999999925e+00,2.087493799999999844e+00,2.717057599999999962e+00,3.319179199999999774e+00,3.929622000000000615e+00,4.444804200000000094e+00,4.967901200000000017e+00,5.474365000000000592e+00,5.891025000000000844e+00,6.287596999999999881e+00,6.673174200000000056e+00,7.073330200000000900e+00,7.451409800000000416e+00,7.744851999999999848e+00,8.081651600000000712e+00,8.325232199999998528e+00,8.410213000000000605e+00,8.631782999999998651e+00,9.239252999999999716e+00,9.205913599999998809e+00
1.495970800000000045e+00,2.226668000000000092e+00,2.921709400000000123e+00,3.544326800000000333e+00,4.158564400000000383e+00,4.755876800000000237e+00,5.307329600000000092e+00,5.818804000000000087e+00,6.409412800000000132e+00,6.643903199999999565e+00,7.141391199999999273e+00,7.591757400000000544e+00,7.817743799999999688e+00,8.260942000000000007e+00,8.459569200000000677e+00,8.760721000000000203e+00,9.265644999999999243e+00,9.504273599999999433e+00,9.909512799999999899e+00,9.650621599999999134e+00
1.584205800000000108e+00,2.363933800000000307e+00,3.108122799999999852e+00,3.772731200000000396e+00,4.431805200000000333e+00,4.989253800000000183e+00,5.620094399999999268e+00,6.114273599999999753e+00,6.528973200000000254e+00,7.129961400000000893e+00,7.689178399999998526e+00,7.969625000000000625e+00,8.414608400000000543e+00,8.652902600000000888e+00,9.102583000000000979e+00,9.465372800000000808e+00,9.675229399999999202e+00,9.791593000000000657e+00,1.030074959999999962e+01,1.037241660000000287e+01
1.687697000000000003e+00,2.476735600000000037e+00,3.249104599999999898e+00,3.982442599999999722e+00,4.679815399999999848e+00,5.337241600000000474e+00,5.908938800000000491e+00,6.569755800000000256e+00,6.994246200000000968e+00,7.569450000000000678e+00,7.944363400000000297e+00,8.499401999999999902e+00,9.019702999999998028e+00,9.335424599999999629e+00,9.485884999999999678e+00,9.866615399999998814e+00,1.024590339999999955e+01,1.101976339999999865e+01,1.137185739999999967e+01,1.126246980000000164e+01
1.775133400000000083e+00,2.633783199999999880e+00,3.656251600000000046e+00,4.250425800000000365e+00,5.588393599999999850e+00,5.899649000000001031e+00,6.482939000000000007e+00,7.138450799999999319e+00,7.643727000000001048e+00,8.149103999999999459e+00,8.891670399999998864e+00,9.276654599999998752e+00,9.548015799999999942e+00,1.044689219999999885e+01,1.218262599999999907e+01,1.313224999999999909e+01,1.152963640000000112e+01,1.199438499999999941e+01,1.266336699999999915e+01,1.352980180000000132e+01
1.923371200000000059e+00,2.838493600000000061e+00,3.922691200000000045e+00,5.044444999999999624e+00,5.339552599999999316e+00,6.048050599999999832e+00,6.730564599999999231e+00,7.454487000000000307e+00,8.141569999999997975e+00,8.924962400000000073e+00,9.430751600000000678e+00,1.116581360000000167e+01,1.061294419999999938e+01,1.130797639999999760e+01,1.120211520000000149e+01,1.189069220000000016e+01,1.159934300000000107e+01,1.246748900000000049e+01,1.267110000000000092e+01,1.309775480000000059e+01
